,route,id,navaid,latitude,longitude
63535,UT12,3,IRBAM,28.364444,-109.235556
63536,UT12,4,CHX,26.716408,-108.330478
63537,UT12,5,RETAK,20.195,-71.691667
63538,UT12,6,AVASO,19.862778,-71.594722
63539,UT12,7,BEPAL,19.023056,-71.351111
63540,UT12,8,BEXIL,18.254492,-71.130181
63541,UT121,1,AVN,43.995361,4.746389
63542,UT121,2,ARDEG,44.669167,4.5375
63543,UT121,3,ETREK,45.187639,4.638722
63544,UT122,1,ANKON,-35.2,-70.5
63545,UT122,2,MUPAV,-35.056389,-70.944722
63546,UT122,3,EROLO,-34.650556,-71.407778
63547,UT122,4,EXOBI,-26.047853,29.147589
63548,UT122,5,ESVEV,-25.98695,30.605328
63549,UT122,6,IMKID,-25.96205,31.117003
63550,UT122,7,DULPU,-25.956586,31.223683
63551,UT122,8,UVITI,-25.928539,31.753267
63552,UT122,9,ORNAD,-25.916667,31.966667
63553,UT122,10,VMA,-25.868806,32.604333
63554,UT122,11,NIKAM,-25.586667,34.086667
63555,UT122,12,APLAR,-25.111389,36.543056
63556,UT122,13,SUNIR,-24.301667,40.0
63557,UT122,14,SECHE,44.438611,0.515278
63558,UT122,15,NARAK,44.295278,1.748889
63559,UT122,16,DITEV,44.483667,2.902583
63560,UT123,1,SAURG,43.883333,5.095278
63561,UT123,2,KURIR,44.725528,4.900389
63562,UT123,3,ETREK,45.187639,4.638722
63563,UT124,1,ALRAP,13.662542,36.228861
63564,UT124,2,DUTVA,12.900556,36.626944
63565,UT124,3,AMUDO,12.711892,36.725172
63566,UT124,4,BDR,11.606419,37.317217
63567,UT124,5,LABLA,10.54,37.898333
63568,UT124,6,GWZ,9.106203,38.769919
63569,UT125,1,TEN,-42.790278,-72.837222
63570,UT125,2,MUKSO,-43.280278,-72.974444
63571,UT125,3,PAR,-45.159167,-73.5225
63572,UT125,4,PKV,-25.381025,31.111125
63573,UT125,5,GAGNO,-25.552564,31.630322
63574,UT125,6,ANVAK,-25.672419,31.997286
63575,UT125,7,VMA,-25.868806,32.604333
63576,UT127,1,BAL,-45.913056,-71.7125
63577,UT127,2,REKOD,-45.351667,-72.275
63578,UT127,3,BOGAD,-44.189722,-72.586667
63579,UT127,4,MOSBA,-43.398056,-72.791944
63580,UT127,5,KAMEK,-43.071944,-72.85
63581,UT127,6,GENEK,-42.36,-72.973889
63582,UT127,7,MON,-41.429167,-73.091944
63583,UT129,1,ALEMU,3.996961,39.667597
63584,UT129,2,IMKIT,5.686667,39.386667
63585,UT129,3,GETOL,8.18,38.538333
63586,UT131,1,ATEDA,-27.528333,-72.443889
63587,UT131,2,ENLOP,-28.5,-72.229167
63588,UT131,3,SIBOT,-29.615278,-71.978056
63589,UT131,4,XOPIR,-30.448611,-71.786389
63590,UT131,5,KATOS,-31.102222,-71.633611
63591,UT131,6,ESNOX,-31.721944,-71.486667
63592,UT131,7,DONTI,-32.950097,-71.189867
63593,UT133,1,DANBO,45.921667,5.058611
63594,UT133,2,BUSIL,46.293611,4.721944
63595,UT133,3,AMORO,46.5,4.538056
63596,UT133,4,MOMIL,46.546111,4.546667
63597,UT133,5,BAGBI,46.814444,4.596667
63598,UT136,1,BUN,1.566283,30.223714
63599,UT136,2,GOTOD,1.75,30.863333
63600,UT136,3,NALOS,1.788444,30.995733
63601,UT137,1,VLC,39.485639,-0.483056
63602,UT137,2,CASIM,40.230833,0.142972
63603,UT139,1,MPK,4.37825,18.524833
63604,UT139,2,ABAVO,4.44,18.78
63605,UT139,3,GOPUR,4.806667,20.258333
63606,UT139,4,IBOSO,5.079678,21.368117
63607,UT139,5,GOVEL,5.663694,23.77185
63608,UT139,6,SOPOG,6.020914,25.264867
63609,UT139,7,ASKON,6.295556,26.426667
63610,UT139,8,DASTU,7.822594,33.133583
63611,UT139,9,KUTOP,8.071661,34.276408
63612,UT139,10,BRO,8.128264,34.561397
63613,UT139,11,ANVEX,8.31,35.458333
63614,UT139,12,GUDER,8.725861,37.130056
63615,UT139,13,GETIN,8.936667,38.031667
63616,UT139,14,GWZ,9.106203,38.769919
63617,UT14,1,SJD,23.146161,-109.721539
63618,UT14,2,BALCE,23.003889,-109.295833
63619,UT14,3,SHAWA,22.860889,-108.8725
63620,UT14,4,TENAY,22.7455,-108.533861
63621,UT14,5,DEDKU,22.077222,-106.623056
63622,UT14,6,TNY,21.426517,-104.836981
63623,UT14,7,PALAS,16.566667,-71.683333
63624,UT14,8,ELSET,16.730328,-71.421533
63625,UT14,9,ENEGO,16.828667,-71.263747
63626,UT14,10,FRIST,17.121231,-70.792114
63627,UT14,11,FELOX,17.423719,-70.301433
63628,UT14,12,GADEM,17.743767,-69.778242
63629,UT14,13,GOXAL,17.953525,-69.433208
63630,UT14,14,PNA,18.567258,-68.383314
63631,UT140,1,AMORO,46.5,4.538056
63632,UT140,2,PIBAT,46.805833,4.259167
63633,UT142,1,FL,12.141694,15.038306
63634,UT142,2,DENAT,11.882889,17.575742
63635,UT142,3,IKREV,11.839906,17.976081
63636,UT142,4,ERESA,11.639228,19.779031
63637,UT142,5,BULGO,11.278067,21.666797
63638,UT142,6,KURAM,11.034419,22.937125
63639,UT142,7,BUPUN,37.394447,37.905619
63640,UT142,8,SONSU,37.879722,38.386519
63641,UT142,9,ASKER,38.276944,38.784722
63642,UT143,1,LV,0.479833,9.401972
63643,UT143,2,ODOVA,0.496158,10.594094
63644,UT143,3,ETOPE,0.509167,11.555794
63645,UT143,4,NEBEX,0.515458,12.024675
63646,UT143,5,VAKED,0.524206,12.680503
63647,UT143,6,GODAL,0.548808,14.555006
63648,UT143,7,UTAKA,0.562361,15.60725
63649,UT143,8,KENUK,0.571758,16.345633
63650,UT143,9,EVIBO,0.581125,17.089247
63651,UT143,10,BATVU,0.591106,17.890258
63652,UT143,11,BAMAV,0.593333,18.14
63653,UT143,12,OKSAS,0.599131,18.541036
63654,UT143,13,SOTAV,0.600297,18.636347
63655,UT143,14,BEPEN,0.604789,19.003925
63656,UT143,15,EGAKI,0.623333,20.613333
63657,UT143,16,GUROT,0.643992,22.306844
63658,UT143,17,KGI,0.495869,25.3177
63659,UT143,18,OSKOV,37.071111,38.1575
63660,UT143,19,ARTAR,37.093889,38.844722
63661,UT146,1,MV,-2.443003,32.933903
63662,UT146,2,LUSOB,-1.638694,33.536622
63663,UT146,3,TEBLU,-1.328369,33.774061
63664,UT146,4,XINDA,-1.084928,33.961439
63665,UT146,5,AKUMU,-1.008306,34.02655
63666,UT149,1,OTSOP,51.875658,6.393128
63667,UT149,2,SOGPO,51.965589,6.252869
63668,UT149,3,UNKAR,52.021667,6.165
63669,UT15,1,LAP,24.085603,-110.358661
63670,UT15,2,MORSA,23.805278,-109.746389
63671,UT15,3,BEXOL,22.183333,-106.347778
63672,UT15,4,TNY,21.426517,-104.836981
63673,UT15,5,CDO,18.434158,-69.667342
63674,UT15,6,NADAX,18.316214,-68.803139
63675,UT15,7,NAKEM,18.260594,-68.405772
63676,UT15,8,MELLA,18.2,-68.0
63677,UT15,9,OKRIX,47.966111,3.5675
63678,UT15,10,BOLLY,48.091944,4.151111
63679,UT15,11,LUVAL,48.293889,5.153611
63680,UT158,1,CNA,45.659556,-0.311639
63681,UT158,2,TUDRA,46.538889,0.780833
63682,UT158,3,BEVOL,47.011944,0.930833
63683,UT158,4,AMB,47.428917,1.064444
63684,UT158,5,DIBES,47.5075,1.104722
63685,UT158,6,DOMOD,47.862778,1.285833
63686,UT158,7,CAD,48.059167,1.387083
63687,UT16,1,BECON,31.788217,-106.712547
63688,UT16,2,SIKMA,30.121389,-106.639167
63689,UT16,3,LIVRO,26.481389,-106.432778
63690,UT16,4,KATLI,25.424167,-106.380278
63691,UT16,5,POSTA,23.66,-106.294722
63692,UT16,6,MZT,23.160522,-106.270964
63693,UT161,1,MTL,44.554944,4.779861
63694,UT161,2,AVN,43.995361,4.746389
63695,UT161,3,DIVKO,43.056167,4.776917
63696,UT162,1,DIGTI,41.125278,26.321389
63697,UT162,2,DRAMO,41.034444,26.611111
63698,UT165,1,TBN,40.995278,39.795639
63699,UT165,2,NETPU,40.922833,40.418889
63700,UT165,3,ABVEX,40.894167,40.657778
63701,UT165,4,SUREL,40.867222,40.877222
63702,UT165,5,LEGDO,40.835,41.137222
63703,UT165,6,LUMEX,40.6525,42.469167
63704,UT165,7,AKUTU,40.634722,42.588611
63705,UT165,8,EDASU,40.606667,42.776667
63706,UT165,9,KAR,40.556694,43.103972
63707,UT165,10,EKPOS,40.690556,43.377222
63708,UT165,11,REBLO,40.84,43.685
63709,UT166,1,ERN,39.708417,39.529306
63710,UT166,2,ORHAN,39.9475,39.577778
63711,UT166,3,BALON,40.091667,39.608333
63712,UT166,4,SONAD,40.418056,39.676389
63713,UT166,5,PIXAP,40.501583,39.692111
63714,UT167,1,NETPU,40.922833,40.418889
63715,UT167,2,OTROM,40.944444,40.659167
63716,UT167,3,DELEL,40.965,40.890278
63717,UT17,1,LAYKE,22.8075,-87.540556
63718,UT17,2,VOMAR,22.135028,-87.946
63719,UT17,3,VETRI,21.5075,-89.239167
63720,UT17,4,PERGO,21.273333,-89.713611
63721,UT17,5,VIVEP,21.165333,-90.515306
63722,UT17,6,DATBI,20.925,-92.201944
63723,UT17,7,MEDOS,20.743056,-93.406111
63724,UT17,8,USBER,20.517222,-94.824444
63725,UT17,9,ELURA,20.488333,-95.0
63726,UT17,10,NAU,20.191742,-96.7455
63727,UT17,11,KOBET,19.458333,-69.717778
63728,UT17,12,POKEG,20.175211,-70.0601
63729,UT17,13,GYV,-2.128278,-79.866889
63730,UT17,14,ASOSI,-2.184444,-80.531111
63731,UT17,15,ATENO,-2.051389,-81.869444
63732,UT17,16,TINLO,-1.749444,-84.121667
63733,UT17,17,SUDKO,-1.612222,-85.143056
63734,UT17,18,VAPOG,-1.443611,-86.400833
63735,UT17,19,LOLEX,-1.245,-87.881944
63736,UT17,20,SCV,-0.906028,-89.619139
63737,UT17,21,GLV,-0.461083,-90.258556
63738,UT175,1,DIVKO,43.056167,4.776917
63739,UT175,2,TINOT,42.697722,5.315111
63740,UT175,3,AGOTO,42.438333,5.709722
63741,UT175,4,OKSER,42.015278,6.3425
63742,UT175,5,APRUR,41.372778,7.272333
63743,UT175,6,NISEK,41.033611,7.759444
63744,UT176,1,DESAB,45.830278,-2.959167
63745,UT176,2,TERPO,47.348889,-1.928889
63746,UT176,3,KURIS,47.599722,-1.5175
63747,UT176,4,PEPON,48.35,-0.25
63748,UT176,5,ROLEN,48.58,0.156667
63749,UT176,6,LGL,48.790611,0.530278
63750,UT176,7,BUSUK,48.855278,0.713333
63751,UT176,8,EVX,49.031694,1.220861
63752,UT179,1,ERVAG,39.065278,30.182778
63753,UT179,2,KFK,38.804139,30.546833
63754,UT18,1,TIJ,32.540442,-116.9527
63755,UT18,2,AVENA,32.269444,-116.455
63756,UT18,3,TEVIR,31.906361,-115.79725
63757,UT18,4,URSEV,31.64,-115.322222
63758,UT18,5,GOLFO,31.071111,-114.326944
63759,UT18,6,AVTEN,29.671667,-111.980278
63760,UT18,7,OTUBO,29.386389,-111.518056
63761,UT18,8,HMO,29.095544,-111.052067
63762,UT18,9,JUELE,20.417639,-71.118508
63763,UT18,10,DATUN,19.932222,-71.0125
63764,UT18,11,GYV,-2.128278,-79.866889
63765,UT18,12,IROMO,-1.875494,-80.48375
63766,UT18,13,ANLAD,-1.704722,-81.794167
63767,UT18,14,ITEGU,-1.368056,-84.38
63768,UT18,15,MIGIK,-1.230278,-85.437222
63769,UT18,16,NEMAT,-1.060833,-86.736667
63770,UT18,17,ASIGU,-0.911667,-87.881944
63771,UT18,18,GLV,-0.461083,-90.258556
63772,UT18,19,VEVUT,42.436667,3.083333
63773,UT18,20,BADAM,44.086389,3.170556
63774,UT18,21,AMLIR,44.443056,3.165
63775,UT18,22,MEN,44.608361,3.162417
63776,UT18,23,MOKDI,44.956944,3.166944
63777,UT18,24,CFA,45.787472,3.192194
63778,UT18,25,ADEKA,45.941667,3.18
63779,UT18,26,KUKOR,46.541833,3.129167
63780,UT18,27,LAKOB,46.883333,3.096111
63781,UT18,28,OKEPI,47.145278,3.365
63782,UT18,29,AVLON,47.56,3.813333
63783,UT180,1,SPI,50.514722,5.623611
63784,UT180,2,PESOV,50.3775,6.348333
63785,UT181,1,FOUCO,45.754722,0.480556
63786,UT181,2,POI,46.581,0.298194
63787,UT182,1,CNA,45.659556,-0.311639
63788,UT182,2,POI,46.581,0.298194
63789,UT182,3,PEPAX,47.081389,0.4525
63790,UT182,4,NIMER,47.4725,0.356944
63791,UT182,5,KEPER,47.806111,0.273889
63792,UT182,6,LUMAN,47.939444,0.413333
63793,UT182,7,ROMGO,48.346583,0.844111
63794,UT183,1,ROSPO,47.961528,-3.750806
63795,UT183,2,DEGEX,47.743889,-3.156667
63796,UT183,3,MOKOR,47.006944,-2.013889
63797,UT183,4,TIRAV,46.598889,-1.390833
63798,UT183,5,MANAK,46.213333,-0.941944
63799,UT183,6,VENAR,46.143611,-0.720556
63800,UT183,7,BOLGU,45.932222,-0.060556
63801,UT183,8,FOUCO,45.754722,0.480556
63802,UT183,9,LERGA,45.257278,3.750167
63803,UT183,10,OTROT,45.113611,4.445556
63804,UT183,11,KURIR,44.725528,4.900389
63805,UT184,1,PERIG,45.117222,0.969444
63806,UT184,2,ESISI,44.892778,1.428333
63807,UT185,1,AGN,43.888028,0.872861
63808,UT185,2,PERIG,45.117222,0.969444
63809,UT186,1,PERIG,45.117222,0.969444
63810,UT186,2,GAI,43.954056,1.824167
63811,UT188,1,ANG,47.536861,-0.851833
63812,UT188,2,CHW,48.48,0.987056
63813,UT19,1,APN,19.637292,-98.398536
63814,UT19,2,AVIVI,20.197222,-95.0
63815,UT19,3,VODAG,20.283611,-94.436111
63816,UT19,4,VIDMU,20.413056,-93.564444
63817,UT19,5,ELOPA,20.616944,-92.125
63818,UT19,6,AXUKU,20.781667,-90.893611
63819,UT19,7,MID,20.938047,-89.656222
63820,UT19,8,TULUM,20.959722,-89.080278
63821,UT19,9,BIBER,21.14,-88.791667
63822,UT19,10,XUDUN,21.369778,-88.421361
63823,UT19,11,SCV,-0.906028,-89.619139
63824,UT19,12,ASIGU,-0.911667,-87.881944
63825,UT19,13,EDVES,-0.914722,-86.865
63826,UT19,14,ESDUX,-0.918611,-85.677222
63827,UT19,15,NAXUR,-0.921667,-84.6825
63828,UT19,16,PUGSU,-0.929444,-82.214722
63829,UT19,17,SIDIK,-0.931389,-81.626111
63830,UT19,18,MNV,-0.934556,-80.661944
63831,UT190,1,GODIX,48.3625,-0.0425
63832,UT190,2,LGL,48.790611,0.530278
63833,UT191,1,SORAP,48.522222,0.635278
63834,UT191,2,BAMES,48.975278,1.486111
63835,UT191,3,PODEM,49.261389,1.553056
63836,UT191,4,SOPOL,49.863056,1.685278
63837,UT191,5,KESAX,50.070833,1.674167
63838,UT191,6,RATUK,50.656944,1.636389
63839,UT196,1,ARNEM,52.096447,6.076603
63840,UT196,2,TEBRO,51.894167,6.587778
63841,UT2,1,CUL,24.764481,-107.477339
63842,UT2,2,OLEXU,24.544722,-107.087778
63843,UT2,3,MUVEN,24.324361,-106.700306
63844,UT2,4,XOSGI,24.153611,-106.401944
63845,UT2,5,UKODA,23.612222,-105.467778
63846,UT2,6,LEROX,22.773333,-104.053889
63847,UT2,7,BONUX,22.378889,-103.402778
63848,UT2,8,IMOSO,22.075833,-102.9025
63849,UT2,9,AGU,21.7114,-102.319047
63850,UT20,1,PAZ,20.600564,-97.455078
63851,UT20,2,TAJIN,20.642222,-96.806111
63852,UT20,3,ALMUV,20.735278,-95.189444
63853,UT20,4,UBVOV,20.745,-95.0
63854,UT20,5,MEDOS,20.743056,-93.406111
63855,UT20,6,ALPOM,20.703333,-90.572778
63856,UT20,7,CZA,20.643058,-88.448231
63857,UT200,1,PUNSO,-25.433333,-70.615
63858,UT200,2,DAT,-27.279444,-70.7775
63859,UT200,3,UPUKU,-28.262222,-71.001389
63860,UT200,4,TIMDA,-29.711708,-71.339314
63861,UT200,5,TOY,-30.276389,-71.473611
63862,UT200,6,ESNOX,-31.721944,-71.486667
63863,UT200,7,BUXIS,-32.259167,-71.491667
63864,UT200,8,VTN,-32.738611,-71.496111
63865,UT200,9,DGO,-33.657222,-71.614444
63866,UT200,10,SOSTA,-35.821667,-72.606944
63867,UT200,11,CAR,-36.755556,-73.053056
63868,UT200,12,PANEX,-37.766389,-73.093056
63869,UT21,1,LAV,0.102167,-76.856056
63870,UT21,2,DOVKO,0.091389,-76.984444
63871,UT21,3,ETEMO,0.040278,-77.583889
63872,UT21,4,QIT,-0.038472,-78.51125
63873,UT21,5,MIDEX,-0.061111,-79.141667
63874,UT21,6,AROTO,-0.081389,-79.709722
63875,UT21,7,MIBAR,-0.144167,-81.455
63876,UT21,8,EKEDA,-0.18,-82.445278
63877,UT21,9,BUVUL,-0.276111,-85.119722
63878,UT21,10,PUPES,-0.313056,-86.143333
63879,UT21,11,ANGES,-0.356667,-87.355
63880,UT21,12,REDUS,-0.375556,-87.881944
63881,UT21,13,GLV,-0.461083,-90.258556
63882,UT21,14,TOU,43.680833,1.309806
63883,UT21,15,LAPRO,43.416667,2.8575
63884,UT21,16,BOLSA,43.334083,3.315083
63885,UT21,17,NIVET,43.198333,4.042778
63886,UT21,18,DIVKO,43.056167,4.776917
63887,UT210,1,NATPI,42.723944,1.235778
63888,UT210,2,EVNAM,43.604194,1.113667
63889,UT210,3,PERIG,45.117222,0.969444
63890,UT210,4,DIBAG,45.789444,0.7875
63891,UT210,5,TUDRA,46.538889,0.780833
63892,UT211,1,RUS,35.445472,50.905361
63893,UT211,2,OXADU,35.143611,51.207222
63894,UT211,3,EGTOS,34.589722,51.753611
63895,UT211,4,VAVIN,34.285833,52.046389
63896,UT211,5,ITMOV,33.81,52.506389
63897,UT211,6,DAPOG,33.628889,52.391944
63898,UT218,1,JCL,-12.039658,-77.105558
63899,UT218,2,ILPIP,-12.1136,-76.0225
63900,UT218,3,ERVUK,-12.174167,-75.003611
63901,UT218,4,BODET,-12.235278,-73.900833
63902,UT218,5,ANKUG,-12.383731,-72.160011
63903,UT218,6,ETEBA,-12.429444,-71.595556
63904,UT218,7,ANBON,-12.546583,-70.077056
63905,UT218,8,PDO,-12.608333,-69.227222
63906,UT22,1,MAM,25.770839,-97.523906
63907,UT22,2,RADAS,25.545556,-97.101667
63908,UT22,3,TIMAS,24.952111,-96.006889
63909,UT22,4,SHAPA,24.769444,-95.674722
63910,UT22,5,SAVEK,24.464722,-95.126111
63911,UT22,6,VESKO,24.151667,-94.569444
63912,UT22,7,GABAT,23.7975,-93.946667
63913,UT22,8,XUBNO,22.679444,-92.028889
63914,UT22,9,ILOLI,22.434167,-91.6175
63915,UT22,10,MARUS,21.815278,-90.594444
63916,UT22,11,XUBSU,21.585556,-90.219194
63917,UT22,12,PERGO,21.273333,-89.713611
63918,UT22,13,LIBAB,21.089444,-89.341111
63919,UT22,14,USBUS,21.065833,-89.293889
63920,UT22,15,TULUM,20.959722,-89.080278
63921,UT22,16,CZA,20.643058,-88.448231
63922,UT222,1,AKSOL,-13.330031,-75.762511
63923,UT222,2,KOSKO,-13.541892,-75.532481
63924,UT222,3,DIKOS,-14.799722,-74.153083
63925,UT222,4,ASUPA,-15.877056,-72.540694
63926,UT222,5,EQU,-16.339181,-71.597156
63927,UT222,6,BDR,11.606419,37.317217
63928,UT222,7,UBTIK,11.913056,37.676389
63929,UT222,8,APDAN,12.263092,38.087936
63930,UT222,9,GEPIP,12.489167,38.355278
63931,UT222,10,OKTAK,12.591944,38.476111
63932,UT222,11,TEVUG,12.766389,38.682778
63933,UT222,12,AVUNI,12.9288,38.875483
63934,UT222,13,QHA,13.472772,39.524747
63935,UT223,1,BDR,11.606419,37.317217
63936,UT223,2,UDKON,12.105,37.600278
63937,UT223,3,EXASI,12.395556,37.766111
63938,UT223,4,IMRIN,12.784722,37.988333
63939,UT223,5,XUBEL,12.935,38.074167
63940,UT223,6,UVMED,13.110278,38.175278
63941,UT223,7,TEXOL,13.505278,38.4025
63942,UT223,8,AXAGA,13.625833,38.471389
63943,UT223,9,EVEDA,13.907778,38.634444
63944,UT223,10,IMKUM,14.147222,38.773056
63945,UT224,1,JCL,-12.039658,-77.105558
63946,UT224,2,ASI,-12.760639,-76.606475
63947,UT224,3,SCO,-13.738556,-76.21275
63948,UT224,4,ESIRA,-14.900556,-74.977222
63949,UT224,5,ACO,-16.243472,-73.578722
63950,UT224,6,ILO,-17.691133,-71.350628
63951,UT224,7,TCA,-18.057914,-70.276328
63952,UT224,8,BDR,11.606419,37.317217
63953,UT224,9,DUDMU,12.239444,37.5475
63954,UT224,10,IXADA,12.453056,37.625556
63955,UT224,11,TIKOD,12.653611,37.698611
63956,UT224,12,ETMAM,13.016667,37.831667
63957,UT224,13,DUSDI,13.109722,37.869167
63958,UT224,14,UDMUL,13.674722,38.098056
63959,UT224,15,TIMAG,14.086944,38.265556
63960,UT225,1,BDR,11.606419,37.317217
63961,UT225,2,GESEL,12.532222,37.431667
63962,UT225,3,ATREX,49.785278,2.368611
63963,UT225,4,VESAN,50.371944,2.026389
63964,UT226,1,MLV,-11.858361,-72.937667
63965,UT226,2,ASEMO,-11.688889,-73.4175
63966,UT226,3,OGNUM,-11.673611,-73.956111
63967,UT226,4,MONKU,-11.761972,-75.907556
63968,UT226,5,ALDAL,-11.775972,-76.247111
63969,UT226,6,JCL,-12.039658,-77.105558
63970,UT226,7,GERIG,13.830228,36.881125
63971,UT226,8,EGSIK,13.094167,37.026389
63972,UT226,9,EPLIM,12.810278,37.080278
63973,UT226,10,BDR,11.606419,37.317217
63974,UT227,1,GERIG,13.830228,36.881125
63975,UT227,2,EPTUX,13.161389,37.165556
63976,UT227,3,ESTID,12.868056,37.289722
63977,UT227,4,GESEL,12.532222,37.431667
63978,UT228,1,KALAR,-11.245806,-77.496889
63979,UT228,2,ILROL,-10.5139,-77.2972
63980,UT228,3,NENER,-8.447889,-76.787889
63981,UT228,4,TAP,-6.658111,-76.351222
63982,UT228,5,UMSOK,-3.449753,-75.568214
63983,UT228,6,ANDID,-2.422111,-75.318833
63984,UT228,7,PLG,-0.178611,-74.775556
63985,UT228,8,TIKAT,12.406667,35.636667
63986,UT228,9,AXAMI,12.5725,36.226111
63987,UT228,10,AMUDO,12.711892,36.725172
63988,UT228,11,EPLIM,12.810278,37.080278
63989,UT228,12,ESTID,12.868056,37.289722
63990,UT228,13,ETMAM,13.016667,37.831667
63991,UT228,14,XABAD,13.046389,37.943889
63992,UT228,15,UVMED,13.110278,38.175278
63993,UT228,16,UTVIX,13.2025,38.5175
63994,UT228,17,UTEDU,13.251667,38.7
63995,UT228,18,UNPOK,13.2875,38.830556
63996,UT228,19,QHA,13.472772,39.524747
63997,UT229,1,GESEL,12.532222,37.431667
63998,UT229,2,IXADA,12.453056,37.625556
63999,UT229,3,EXASI,12.395556,37.766111
64000,UT229,4,APDAN,12.263092,38.087936
64001,UT229,5,IBRAX,12.131111,38.501944
64002,UT229,6,ETBUN,11.973856,38.991117
64003,UT23,1,TAM,22.289603,-97.863022
64004,UT23,2,ONBUL,22.244444,-97.415556
64005,UT23,3,RAULS,22.152778,-96.5375
64006,UT23,4,LIDAM,21.979444,-95.0
64007,UT23,5,COFRE,21.825556,-93.724444
64008,UT23,6,MUNDA,21.595833,-91.967778
64009,UT23,7,ISARO,21.377222,-90.415556
64010,UT23,8,RUDMI,21.288889,-89.8175
64011,UT23,9,PERGO,21.273333,-89.713611
64012,UT23,10,XUDUN,21.369778,-88.421361
64013,UT23,11,XOVAV,21.337222,-88.270278
64014,UT23,12,BEPOR,21.296472,-88.074417
64015,UT23,13,BUBUN,21.219611,-87.725639
64016,UT23,14,XOTNA,21.199444,-87.640833
64017,UT23,15,CUN,21.025108,-86.858717
64018,UT234,1,OAS,-2.789444,-76.4775
64019,UT234,2,OSUBU,-3.328889,-76.051944
64020,UT234,3,PUNUD,-4.163056,-76.126667
64021,UT234,4,VUKOK,-5.343333,-76.2325
64022,UT234,5,TAP,-6.658111,-76.351222
64023,UT237,1,INISA,17.443889,11.5
64024,UT237,2,BIDAX,16.925928,12.031831
64025,UT237,3,EDARA,15.994167,12.977778
64026,UT237,4,TANAD,14.347869,13.868067
64027,UT237,5,VORDA,13.911531,14.101467
64028,UT237,6,FL,12.141694,15.038306
64029,UT238,1,JUB,4.875836,31.599756
64030,UT238,2,KABLA,4.0,32.358486
64031,UT238,3,OKESA,37.629167,27.386389
64032,UT238,4,CLD,37.814639,27.896389
64033,UT238,5,UVTOL,37.7675,28.312778
64034,UT238,6,LAVTA,37.721667,28.703333
64035,UT24,1,UBVOV,20.745,-95.0
64036,UT24,2,AXUDA,21.121389,-91.050556
64037,UT24,3,VIVEP,21.165333,-90.515306
64038,UT24,4,SECHE,44.438611,0.515278
64039,UT24,5,LACOU,44.296778,0.904389
64040,UT24,6,GAI,43.954056,1.824167
64041,UT24,7,AMOLO,43.828056,2.578889
64042,UT24,8,DEGOL,43.780556,2.852222
64043,UT24,9,FJR,43.578361,3.974722
64044,UT241,1,AKBUK,37.5,27.460556
64045,UT241,2,CLD,37.814639,27.896389
64046,UT241,3,NODKO,38.219611,28.268694
64047,UT241,4,DEN,38.578083,28.602694
64048,UT241,5,NUMTI,39.641111,29.524167
64049,UT241,6,MISRO,39.952769,29.801156
64050,UT243,1,GEM,39.153806,36.0285
64051,UT243,2,ENFOR,39.873889,36.274722
64052,UT243,3,TKT,40.315056,36.377583
64053,UT243,4,CRM,41.2655,36.548861
64054,UT244,1,SOMGU,39.553333,29.955556
64055,UT244,2,EDASA,39.46,30.124444
64056,UT244,3,OKMOT,38.510556,31.790833
64057,UT244,4,REBTA,37.686667,33.169444
64058,UT244,5,MANAZ,36.914722,34.411389
64059,UT245,1,KUKAL,37.868694,-4.480806
64060,UT245,2,MAMIS,37.954642,-2.895036
64061,UT245,3,BUDIT,37.9725,-2.504444
64062,UT249,1,VIBAS,37.392222,-3.630861
64063,UT249,2,ARPEX,37.57975,-3.024194
64064,UT25,1,MXL,32.631056,-115.237592
64065,UT25,2,AXASA,32.337778,-115.063889
64066,UT25,3,AVRIL,31.859444,-114.782778
64067,UT25,4,GOLFO,31.071111,-114.326944
64068,UT25,5,ANTEL,29.799167,-113.609167
64069,UT25,6,IMUSU,27.328333,-112.270278
64070,UT25,7,LTO,25.980656,-111.349528
64071,UT250,1,RIXOT,40.391208,4.666667
64072,UT250,2,MAXOS,40.44,4.755278
64073,UT250,3,BALEN,40.946667,5.69
64074,UT250,4,NIVDA,41.243333,6.568611
64075,UT250,5,ERPIN,41.5725,7.576667
64076,UT250,6,VAREK,42.313056,7.980556
64077,UT250,7,ABRON,42.614167,8.147778
64078,UT251,1,LUNOR,40.385,5.396667
64079,UT251,2,NOLVI,40.731667,5.956389
64080,UT251,3,GARPU,41.613889,7.236667
64081,UT251,4,OMEDA,42.328889,8.361944
64082,UT252,1,LUB,-11.602181,27.505644
64083,UT252,2,PIDAK,-11.05,28.024783
64084,UT252,3,SOBTO,-10.065,28.945556
64085,UT252,4,IBMIS,-9.197547,29.761358
64086,UT252,5,EXOGA,-8.948811,29.994203
64087,UT252,6,ESRES,-8.21435,30.679125
64088,UT252,7,AVIRI,-6.678525,32.086919
64089,UT252,8,PENOD,-5.615561,33.075964
64090,UT252,9,EPMIN,-4.762697,33.855258
64091,UT252,10,EVASI,-3.713661,34.810097
64092,UT252,11,AVATU,-3.034422,35.425722
64093,UT252,12,SELRU,-2.49725,35.855397
64094,UT252,13,MAGAD,-2.181247,36.151197
64095,UT252,14,ETURA,38.208056,-2.188611
64096,UT252,15,XEBAR,38.521139,-2.092778
64097,UT253,1,KESOM,0.130611,41.000961
