route,navaid,latitude,longitude,has_one_occurrence,node,node_lat,node_long
W11,KI,25.990506,95.678397,False,118,25.990506,95.678397
W11,ISRIS,20.757972,72.946303,False,261,20.757972,72.946303
W11,SUR,21.110642,72.740336,False,36,21.12902325,72.795738
W11,APANO,21.583889,72.982778,False,222,21.583889,72.982778
W110,ATOGA,25.266667,90.02,False,221,25.266667,90.02
W110,POLOT,25.600556,91.501111,False,339,25.600556,91.501111
W110,BPN,25.7065,91.978694,True,292,25.718648,92.03345333333334
W110,PUKON,25.724722,92.060833,False,292,25.718648,92.03345333333334
W111,CEA,22.675972,88.448139,False,39,22.675972,88.44813900000001
W111,DOPID,20.9175,89.204444,False,83,20.9175,89.20444400000001
W112,CEA,22.675972,88.448139,False,39,22.675972,88.44813900000001
W112,DOPID,20.9175,89.204444,False,83,20.9175,89.20444400000001
W113E,RRP,21.180925,81.743911,False,177,21.20341733333333,81.76508975
W113E,VIBAL,21.054444,83.783333,False,320,21.054444,83.783333
W113E,BBS,20.243667,85.81325,False,228,20.243667,85.81325
W113W,RRP,21.180925,81.743911,False,177,21.20341733333333,81.76508975
W113W,DAMKI,20.475556,83.915833,False,168,20.475556,83.915833
W113W,BBS,20.243667,85.81325,False,228,20.243667,85.81325
W114,CCB,11.033583,77.048306,False,128,10.996919444444444,77.00519177777778
W114,SAPUM,11.634444,77.955278,False,391,11.634444,77.955278
W114,ADKAL,11.848333,78.280278,False,183,11.848333,78.280278
W114,NOPES,12.548881,79.349861,True,149,12.5256905,79.401736
W114,KKP,12.785,79.713056,False,382,12.848061,79.57128349999999
W114,MMV,12.987667,80.155028,False,76,12.987667,80.155028
W115,CCB,11.033583,77.048306,False,128,10.996919444444444,77.00519177777778
W115,NUVTI,11.518194,78.565361,False,358,11.403818999999999,78.410597
W115,LAXIK,12.5025,79.453611,True,149,12.5256905,79.401736
W115,KKP,12.785,79.713056,False,382,12.848061,79.57128349999999
W115,MMV,12.987667,80.155028,False,76,12.987667,80.155028
W116,BIA,13.206833,77.732194,False,3,13.194590952380953,77.7297561904762
W116,TULNA,12.968367,79.095314,True,239,13.339128166666667,78.91922050000001
W116,MMV,12.987667,80.155028,False,76,12.987667,80.155028
W117,BIA,13.206833,77.732194,False,3,13.194590952380953,77.7297561904762
W117,XIVIL,13.294356,78.917781,False,239,13.339128166666667,78.91922050000001
W117,MMV,12.987667,80.155028,False,76,12.987667,80.155028
W118,CIA,10.1505,76.372583,False,305,10.1505,76.372583
W118,CCB,11.033583,77.048306,False,128,10.996919444444444,77.00519177777778
W118,SATBI,11.406117,77.241564,True,377,11.4244475,77.189393
W118,AKTIM,12.061094,77.582711,False,85,12.083251,77.50988050000001
W118,BIA,13.206833,77.732194,False,3,13.194590952380953,77.7297561904762
W119,CLC,11.134917,75.955,False,217,11.149589166666667,75.92378716666666
W119,CCB,11.033583,77.048306,False,128,10.996919444444444,77.00519177777778
W120,GGO,15.378325,73.811303,False,13,15.378325,73.811303
W120,BBM,15.857139,74.619306,False,153,15.857138999999998,74.619306
W120,BOGAT,16.359444,75.998889,False,87,16.28111075,75.998889
W120,VB,17.334411,77.882083,False,204,17.334411,77.882083
W121,MML,12.951639,74.885444,False,150,12.951639,74.885444
W121,SUSIK,14.401278,76.165639,False,232,14.401278,76.165639
W121,OPAMO,14.592944,77.090528,False,231,14.592944,77.090528
W121,LATID,14.476286,77.94875,False,57,14.476285999999998,77.94875
W121,VINEP,14.278333,78.240556,False,280,14.249188,78.227178
W121,ANIRO,14.036044,78.608389,False,121,14.036044,78.608389
W121,TTP,13.634972,79.563556,False,23,13.634972,79.563556
W122N,JJP,26.825889,75.838389,False,152,26.825889,75.838389
W122N,EPDAD,24.641667,75.791944,False,246,24.641667,75.791944
W122N,VELNU,24.0,76.516667,True,369,24.0,76.516667
W122N,BPL,23.28275,77.335861,False,184,23.28275,77.335861
W122S,JJP,26.825889,75.838389,False,152,26.825889,75.838389
W122S,IKAVA,25.904722,76.398889,False,44,25.904722,76.398889
W123,JJP,26.825889,75.838389,False,152,26.825889,75.838389
W123,POSIG,27.216944,77.581944,False,348,27.216944,77.581944
W123,AGG,27.157281,77.956553,False,199,27.157281,77.956553
W124,UKBAB,26.196389,74.912778,False,24,26.1871666,74.93177800000001
W124,JJP,26.825889,75.838389,False,152,26.825889,75.838389
W126,BBB,19.086169,72.874703,False,6,19.086169,72.874703
W126,MOLGO,18.160556,73.385,False,378,18.160556,73.385
W126,EPKOS,16.885556,74.120278,False,53,16.857824375,74.13983875
W126,BBM,15.857139,74.619306,False,153,15.857138999999998,74.619306
W126,HBL,15.365139,75.096528,True,112,14.9968054,75.2058056
W128,PPN,18.584556,73.912431,False,229,18.621991166666664,73.82980366666666
W128,AVKOR,18.034444,73.965833,False,32,17.943240333333335,73.952685
W128,EPKOS,16.885556,74.120278,False,53,16.857824375,74.13983875
W128,BBM,15.857139,74.619306,False,153,15.857138999999998,74.619306
W12N,BBB,19.086169,72.874703,False,6,19.086169,72.874703
W12N,ISRIS,20.757972,72.946303,False,261,20.757972,72.946303
W12N,APANO,21.583889,72.982778,False,222,21.583889,72.982778
W12N,QQZ,22.332972,73.225056,False,25,22.332972,73.225056
W12S,QQZ,22.332972,73.225056,False,25,22.332972,73.225056
W12S,SG,21.1675,73.565833,False,89,21.1675,73.565833
W12S,AKTIV,20.248056,73.258333,False,91,20.248056,73.258333
W12S,BBB,19.086169,72.874703,False,6,19.086169,72.874703
W13,RAJ,24.439217,88.615028,False,0,24.410945636363635,88.60022245454546
W13,IS,24.152847,89.044842,False,336,24.152847,89.044842
W134,SG,21.1675,73.565833,False,89,21.1675,73.565833
W134,DOGAP,18.809167,73.416667,True,229,18.621991166666664,73.82980366666666
W134,PPN,18.584556,73.912431,False,229,18.621991166666664,73.82980366666666
W135,JNR,22.466111,70.017444,False,338,22.466111,70.017444
W135,LAXOM,22.808333,70.833333,False,94,22.808333,70.833333
W135,AAE,23.068167,72.629111,False,90,23.068167,72.629111
W136,KM,17.242778,80.14,False,9,17.272569625000003,80.113020875
W136,MEPIP,18.529167,80.580556,False,181,18.529167,80.580556
W136,UXENA,19.579167,80.9475,False,130,19.579167,80.9475
W136,DOVIR,20.443889,81.248333,False,47,20.677407666666667,81.32962966666666
W136,SADEV,20.794167,81.370278,False,47,20.677407666666667,81.32962966666666
W136,RRP,21.180925,81.743911,False,177,21.20341733333333,81.76508975
W137,BBD,26.690556,88.326389,False,113,26.70347266666667,88.30231483333334
W137,OPIMO,26.582778,88.930556,False,306,26.715833333333336,88.90833366666668
W137,PAGDA,26.472222,89.568333,False,289,26.4965276,89.5850276
W137,DUKUM,26.275556,90.663611,False,251,26.275556,90.663611
W137,GGT,26.134131,91.597914,False,64,26.134131,91.597914
W138,KKJ,24.803,79.913,False,40,24.803,79.913
W138,BEGUM,23.148611,80.762778,True,349,23.148611,80.762778
W138,RRP,21.180925,81.743911,False,177,21.20341733333333,81.76508975
W139,NNP,21.081306,79.056056,False,247,21.081306,79.056056
W139,GURVI,22.567222,79.431944,False,164,22.5139998,79.5670552
W139,GOLOX,23.206944,79.567778,True,75,23.188921999999998,79.9617558
W139,KKJ,24.803,79.913,False,40,24.803,79.913
W13N,BBB,19.086169,72.874703,False,6,19.086169,72.874703
W13N,ISRIS,20.757972,72.946303,False,261,20.757972,72.946303
W13N,APANO,21.583889,72.982778,False,222,21.583889,72.982778
W13N,AAE,23.068167,72.629111,False,90,23.068167,72.629111
W13N,UUD,24.612842,73.894111,False,4,24.612842,73.894111
W13N,DIPAS,27.6375,75.864167,False,234,27.6375,75.864167
W13N,CHI,28.35,76.658889,False,243,28.386632000000002,76.655208375
W13N,DPN,28.566917,77.093528,False,26,28.566916999999997,77.093528
W13S,BBB,19.086169,72.874703,False,6,19.086169,72.874703
W13S,BOFIN,20.7125,72.458889,False,285,20.8268055,72.4295835
W13S,IPNIB,20.941111,72.400278,False,285,20.8268055,72.4295835
W13S,BVR,21.752028,72.190583,False,141,21.752028,72.190583
W13S,AAE,23.068167,72.629111,False,90,23.068167,72.629111
W13S,UUD,24.612842,73.894111,False,4,24.612842,73.894111
W13S,NIKOT,25.881111,75.44,False,185,25.909722000000002,75.45083333333334
W13S,GUDUM,25.966944,75.4725,False,185,25.909722000000002,75.45083333333334
W13S,JJP,26.825889,75.838389,False,152,26.825889,75.838389
W13S,IGOLU,27.523056,76.313889,False,359,27.523056000000004,76.313889
W13S,REBON,27.800278,76.5225,False,127,27.800278,76.5225
W13S,DPN,28.566917,77.093528,False,26,28.566916999999997,77.093528
W14,PR,21.641308,69.66255,True,16,21.650065333333334,69.66140533333333
W14,TAXUN,21.318611,70.261667,False,182,21.265475,70.1763335
W14,EXOLU,20.213889,71.569444,False,84,20.213889,71.569444
W14,BBB,19.086169,72.874703,False,6,19.086169,72.874703
W14,DAC,23.824283,90.412922,False,14,23.8487436,90.4130187
W14,SETAR,23.463611,90.639722,True,396,23.39326375,90.727014
W14,NUPUR,23.102222,90.865556,True,396,23.39326375,90.727014
W14,DAKID,22.309167,91.380556,False,275,22.4935062,91.398704
W14,CTG,22.25775,91.827494,False,30,22.257750000000005,91.827494
W140,BPL,23.28275,77.335861,False,184,23.28275,77.335861
W140,BEDUX,22.316944,79.707222,True,164,22.5139998,79.5670552
W140,VEMPI,21.877778,80.503333,True,17,22.049166999999997,80.4626385
W140,RRP,21.180925,81.743911,False,177,21.20341733333333,81.76508975
W141,BIA,13.206833,77.732194,False,3,13.194590952380953,77.7297561904762
W141,VEMBO,13.591667,78.833333,False,239,13.339128166666667,78.91922050000001
W141,TTP,13.634972,79.563556,False,23,13.634972,79.563556
W142,XIVIL,13.294356,78.917781,False,239,13.339128166666667,78.91922050000001
W142,TTP,13.634972,79.563556,False,23,13.634972,79.563556
W143,LAXOM,22.808333,70.833333,False,94,22.808333,70.833333
W143,BVR,21.752028,72.190583,False,141,21.752028,72.190583
W144,RKT,22.313083,70.77825,False,274,22.313082999999995,70.77825
W144,IPNIB,20.941111,72.400278,False,285,20.8268055,72.4295835
W146,AAU,19.861083,75.40525,False,31,19.913273625000002,75.4118
W146,IPKAX,21.465833,76.297778,False,198,21.465833,76.297778
W146,LIPDU,21.891944,76.538333,False,308,21.891944,76.538333
W146,VEDGI,22.560556,76.919444,False,12,22.398055666666664,77.156389
W146,BPL,23.28275,77.335861,False,184,23.28275,77.335861
W147,TVM,8.475361,76.925306,False,34,8.475361,76.925306
W147,TU,8.726722,78.0265,True,361,8.977389,78.040611
W147,SULIP,9.228056,78.054722,True,361,8.977389,78.040611
W147,MDI,9.831083,78.089028,False,55,9.831083,78.089028
W148,ANIRO,14.036044,78.608389,False,121,14.036044,78.608389
W148,CP,14.515639,78.771361,False,332,14.390432714285714,78.80122442857143
W148,KAMGU,14.975142,79.41995,False,80,14.997988666666666,79.4873195
W15,CTG,22.25775,91.827494,False,30,22.257750000000005,91.827494
W15,TANAP,21.940833,92.110278,False,299,21.8943055,92.07270825
W15,PABAN,21.861389,92.173333,True,299,21.8943055,92.07270825
W15,BBB,19.086169,72.874703,False,6,19.086169,72.874703
W15,BEKUT,17.7225,73.218056,False,238,17.7225,73.218056
W15,MABTA,17.141389,73.362778,False,96,17.097381000000002,73.391905
W15,UDULO,16.367778,73.561944,False,342,16.367778,73.561944
W15,GGO,15.378325,73.811303,False,13,15.378325,73.811303
W15,KADMI,14.609194,74.148417,True,341,14.85840975,73.96134025
W15,KANTI,14.226389,74.297222,False,316,14.226389,74.297222
W15,MML,12.951639,74.885444,False,150,12.951639,74.885444
W15,CLC,11.134917,75.955,False,217,11.149589166666667,75.92378716666666
W15,CIA,10.1505,76.372583,False,305,10.1505,76.372583
W15,UKADU,9.272778,76.662778,False,134,9.4166112,76.85011119999999
W15,TVM,8.475361,76.925306,False,34,8.475361,76.925306
W151,SG,21.1675,73.565833,False,89,21.1675,73.565833
W151,OJR,20.124194,73.930194,False,311,20.124194,73.930194
W152,OJR,20.124194,73.930194,False,311,20.124194,73.930194
W152,AAU,19.861083,75.40525,False,31,19.913273625000002,75.4118
W153,BIA,13.206833,77.732194,False,3,13.194590952380953,77.7297561904762
W153,TELUV,14.161753,78.187044,False,280,14.249188,78.227178
W153,VINEP,14.278333,78.240556,False,280,14.249188,78.227178
W153,MOLVI,14.681667,78.434167,False,236,14.7495835,78.3630555
W153,VABDI,15.0975,78.633889,False,146,15.229007714285714,78.365119
W153,BBZ,16.522,80.7928,False,110,16.522,80.79280000000001
W156,OJR,20.124194,73.930194,False,311,20.124194,73.930194
W156,PEGNU,21.154167,75.2025,False,272,21.154167,75.2025
W156,UPMAV,21.724444,75.696667,False,126,21.724443999999995,75.696667
W157,OJR,20.124194,73.930194,False,311,20.124194,73.930194
W157,ANGUP,21.328889,74.262222,False,266,21.328889,74.262222
W157,OSRUB,22.601944,75.470556,False,52,22.692499833333333,75.72800933333333
W157,IID,22.710611,75.7795,False,52,22.692499833333333,75.72800933333333
W158,BBB,19.086169,72.874703,False,6,19.086169,72.874703
W158,AKTIV,20.248056,73.258333,False,91,20.248056,73.258333
W158,OJR,20.124194,73.930194,False,311,20.124194,73.930194
W158,KAKPO,19.76,74.015833,False,257,19.76,74.015833
W159,BBB,19.086169,72.874703,False,6,19.086169,72.874703
W159,SEKVI,19.592778,73.684167,False,151,19.56004125,73.72631525
W159,KAKPO,19.76,74.015833,False,257,19.76,74.015833
W160,RRP,21.180925,81.743911,False,177,21.20341733333333,81.76508975
W160,OGUNA,21.484444,82.6725,False,22,21.484444,82.6725
W160,JH,21.921792,84.034603,False,241,21.921792,84.034603
W161,BVR,21.752028,72.190583,False,141,21.752028,72.190583
W161,SUR,21.110642,72.740336,False,36,21.12902325,72.795738
W161,SG,21.1675,73.565833,False,89,21.1675,73.565833
W162,BVR,21.752028,72.190583,False,141,21.752028,72.190583
W162,BUDVI,22.47,72.203056,True,375,22.47,72.203056
W162,AAE,23.068167,72.629111,False,90,23.068167,72.629111
W166,IIM,24.758294,93.897717,False,106,24.758294,93.897717
W166,MALNO,25.681667,94.272778,False,271,25.871389,94.3497225
W166,RUSLI,26.061111,94.426667,False,271,25.871389,94.3497225
W166,JJT,26.723556,94.164497,False,273,26.723556,94.164497
W166,LBR,27.293014,94.096992,False,8,27.2653855,94.03364675
W16N,RKT,22.313083,70.77825,False,274,22.313082999999995,70.77825
W16N,BVR,21.752028,72.190583,False,141,21.752028,72.190583
W16N,APANO,21.583889,72.982778,False,222,21.583889,72.982778
W16N,ISRIS,20.757972,72.946303,False,261,20.757972,72.946303
W16N,BBB,19.086169,72.874703,False,6,19.086169,72.874703
W16S,RKT,22.313083,70.77825,False,274,22.313082999999995,70.77825
W16S,BVR,21.752028,72.190583,False,141,21.752028,72.190583
W16S,IPNIB,20.941111,72.400278,False,285,20.8268055,72.4295835
W16S,BOFIN,20.7125,72.458889,False,285,20.8268055,72.4295835
W16S,BBB,19.086169,72.874703,False,6,19.086169,72.874703
W17,HL,24.895028,94.913206,False,209,24.895028,94.913206
W17,TULSI,28.111667,82.291667,False,140,28.111667,82.291667
W17,THARA,27.955556,83.0,True,48,27.940740666666667,83.0
W17,JULET,27.822222,83.675,True,352,27.99009266666667,83.73148166666667
W17,NARAN,27.679444,84.429722,False,190,27.7615275,84.443611
W17N,BBB,19.086169,72.874703,False,6,19.086169,72.874703
W17N,OKILA,16.592778,73.107778,False,230,16.5381668,73.13555579999999
W17N,UDULO,16.367778,73.561944,False,342,16.367778,73.561944
W17N,MADOG,16.202778,73.904167,False,124,16.241055799999998,73.900328
W17N,BBM,15.857139,74.619306,False,153,15.857138999999998,74.619306
W17N,IKATI,14.484722,74.765833,False,156,14.484722,74.765833
W17N,MML,12.951639,74.885444,False,150,12.951639,74.885444
W17S,BBB,19.086169,72.874703,False,6,19.086169,72.874703
W17S,MABTA,17.141389,73.362778,False,96,17.097381000000002,73.391905
W17S,BBM,15.857139,74.619306,False,153,15.857138999999998,74.619306
W17S,IKATI,14.484722,74.765833,False,156,14.484722,74.765833
W17S,MML,12.951639,74.885444,False,150,12.951639,74.885444
W18,BBB,19.086169,72.874703,False,6,19.086169,72.874703
W18,OPAKA,19.605833,74.549444,False,196,19.605833,74.549444
W18,MELAX,19.498611,75.6325,False,297,19.533888833333332,75.70847216666665
W18,APUSU,18.001111,76.428889,False,345,18.001111,76.428889
W18,GGB,17.313611,76.803056,False,61,17.313611,76.803056
W18,HIA,17.227806,78.405806,False,41,17.227806,78.405806
W19,TULSI,28.111667,82.291667,False,140,28.111667,82.291667
W19,HARRE,27.722222,83.0,True,48,27.940740666666667,83.0
W19,BWA,27.503333,83.432778,False,154,27.478055333333334,83.34990766666667
W19,DPN,28.566917,77.093528,False,26,28.566916999999997,77.093528
W19,AKRIB,27.416819,76.798794,False,313,27.416819,76.798794
W19,INTIL,26.464167,76.544722,False,215,26.464166999999996,76.544722
W19,IKAVA,25.904722,76.398889,False,44,25.904722,76.398889
W19,IBANI,25.000278,76.719722,False,197,25.000278,76.719722
W19,BULDI,24.412778,76.930556,False,262,24.412778,76.930556
W19,BPL,23.28275,77.335861,False,184,23.28275,77.335861
W19,IKIKO,22.254722,77.365556,False,12,22.398055666666664,77.156389
W19,DULAR,21.608056,77.382222,False,383,21.608056,77.382222
W19,NINAT,20.546667,77.415556,False,279,20.546667,77.415556
W19,LUTGU,18.992025,77.467114,False,373,18.992025,77.467114
W19,BR,17.917667,77.498778,False,269,17.917667,77.498778
W19,VB,17.334411,77.882083,False,204,17.334411,77.882083
W19,HIA,17.227806,78.405806,False,41,17.227806,78.405806
W2,JSR,23.201769,89.152886,False,309,23.168123666666663,89.17322033333333
W2,IBANU,23.430628,89.612344,True,136,23.404063999999998,89.629783
W2,MIMAR,23.627978,90.012039,True,357,23.81274925,90.02510475
W2,DAC,23.824283,90.412922,False,14,23.8487436,90.4130187
W20,DPN,28.566917,77.093528,False,26,28.566916999999997,77.093528
W20,SAPLO,27.648333,77.1375,False,367,27.565972000000002,77.1418055
W20,SURGO,27.483611,77.146111,False,367,27.565972000000002,77.1418055
W20,BAVOX,26.141944,77.215556,False,191,26.141944,77.215556
W20,BUKLO,25.000278,77.257222,False,60,24.8204448,77.2648888
W20,PUKES,24.700556,77.27,False,60,24.8204448,77.2648888
W20,BPL,23.28275,77.335861,False,184,23.28275,77.335861
W20,BIGIL,22.117222,77.565556,False,296,22.10124975,77.58888925
W20,UPTAR,21.511667,77.681944,False,144,21.511667,77.681944
W20,KAMLO,20.919167,77.800833,False,69,20.69287041666667,77.82974533333334
W20,TAMID,20.688333,77.848889,False,69,20.69287041666667,77.82974533333334
W20,ASIPI,20.525,77.879167,False,69,20.69287041666667,77.82974533333334
W20,BUSBO,19.249444,78.125,False,107,19.193939272727274,78.11393927272728
W20,HIA,17.227806,78.405806,False,41,17.227806,78.405806
W20,LEDOB,16.614458,78.6844,True,335,16.57865,78.39346674999999
W20,KAMGU,14.975142,79.41995,False,80,14.997988666666666,79.4873195
W20,MMV,12.987667,80.155028,False,76,12.987667,80.155028
W218,BBB,19.086169,72.874703,False,6,19.086169,72.874703
W218,OPAKA,19.605833,74.549444,False,196,19.605833,74.549444
W218,MELAX,19.498611,75.6325,False,297,19.533888833333332,75.70847216666665
W218,APUSU,18.001111,76.428889,False,345,18.001111,76.428889
W218,GGB,17.313611,76.803056,False,61,17.313611,76.803056
W218,HIA,17.227806,78.405806,False,41,17.227806,78.405806
W26,HIA,17.227806,78.405806,False,41,17.227806,78.405806
W26,EMPUN,16.963889,79.2975,False,163,16.963889,79.2975
W26,BBZ,16.522,80.7928,False,110,16.522,80.79280000000001
W27,NNP,21.081306,79.056056,False,247,21.081306,79.056056
W27,SUDEL,19.571667,78.288611,False,392,19.571667,78.288611
W27,BUSBO,19.249444,78.125,False,107,19.193939272727274,78.11393927272728
W27,PEDMA,18.977222,77.996944,False,107,19.193939272727274,78.11393927272728
W27,BR,17.917667,77.498778,False,269,17.917667,77.498778
W27,VB,17.334411,77.882083,False,204,17.334411,77.882083
W27,HIA,17.227806,78.405806,False,41,17.227806,78.405806
W28,BBB,19.086169,72.874703,False,6,19.086169,72.874703
W28,PPN,18.584556,73.912431,False,229,18.621991166666664,73.82980366666666
W28,LUKTI,18.241667,74.700833,False,267,18.241667,74.700833
W28,GODEP,17.674361,75.998972,True,219,17.556347000000002,75.99948599999999
W28,GGB,17.313611,76.803056,False,61,17.313611,76.803056
W28,HIA,17.227806,78.405806,False,41,17.227806,78.405806
W29,HIA,17.227806,78.405806,False,41,17.227806,78.405806
W29,KM,17.242778,80.14,False,9,17.272569625000003,80.113020875
W29,AKSAN,17.525,82.183333,False,86,17.525,82.183333
W29,VVZ,17.66775,83.252778,False,18,17.66775,83.252778
W3,DAC,23.824283,90.412922,False,14,23.8487436,90.4130187
W3,MEXIV,24.063297,90.039769,True,357,23.81274925,90.02510475
W3,TEGAK,24.19745,89.829086,True,173,24.18866825,89.65185475
W3,BELKU,24.333889,89.613889,True,173,24.18866825,89.65185475
W3,SDP,25.764431,88.909425,False,322,25.764431,88.909425
W30E,DPN,28.566917,77.093528,False,26,28.566916999999997,77.093528
W30E,IGINO,29.018333,76.535278,False,242,29.018333,76.535278
W30E,ELKUX,29.841667,75.511389,False,167,29.941667000000002,75.38996042857143
W30E,ASARI,30.804167,75.158611,False,37,30.79800518181818,75.12780299999999
W30E,AAR,31.728031,74.785911,False,393,31.728031,74.785911
W30E,KIKED,31.880278,75.5125,False,72,31.880278,75.5125
W30E,PK,32.240556,75.633056,False,220,32.28208375,75.616528125
W30W,DPN,28.566917,77.093528,False,26,28.566916999999997,77.093528
W30W,BUTOP,29.329167,75.398889,False,58,29.313889,75.43222233333334
W30W,ASARI,30.804167,75.158611,False,37,30.79800518181818,75.12780299999999
W30W,AAR,31.728031,74.785911,False,393,31.728031,74.785911
W30W,KIKED,31.880278,75.5125,False,72,31.880278,75.5125
W30W,PK,32.240556,75.633056,False,220,32.28208375,75.616528125
W31E,SNG,34.001944,74.754722,False,49,34.001944,74.754722
W31E,MESAR,33.499444,75.232222,False,233,33.499444,75.232222
W31E,PK,32.240556,75.633056,False,220,32.28208375,75.616528125
W31E,KIKED,31.880278,75.5125,False,72,31.880278,75.5125
W31E,ANPOL,31.268333,75.310278,False,291,31.2075554,75.37905559999999
W31E,ASARI,30.804167,75.158611,False,37,30.79800518181818,75.12780299999999
W31E,ELKUX,29.841667,75.511389,False,167,29.941667000000002,75.38996042857143
W31E,IGINO,29.018333,76.535278,False,242,29.018333,76.535278
W31E,DPN,28.566917,77.093528,False,26,28.566916999999997,77.093528
W31W,DPN,28.566917,77.093528,False,26,28.566916999999997,77.093528
W31W,BUTOP,29.329167,75.398889,False,58,29.313889,75.43222233333334
W31W,ASARI,30.804167,75.158611,False,37,30.79800518181818,75.12780299999999
W31W,ANPOL,31.268333,75.310278,False,291,31.2075554,75.37905559999999
W31W,KIKED,31.880278,75.5125,False,72,31.880278,75.5125
W31W,PK,32.240556,75.633056,False,220,32.28208375,75.616528125
W31W,MESAR,33.499444,75.232222,False,233,33.499444,75.232222
W31W,SNG,34.001944,74.754722,False,49,34.001944,74.754722
W33N,DPN,28.566917,77.093528,False,26,28.566916999999997,77.093528
W33N,LETPU,27.539167,77.466667,False,2,27.539167000000003,77.466667
W33N,POSIG,27.216944,77.581944,False,348,27.216944,77.581944
W33N,AGG,27.157281,77.956553,False,199,27.157281,77.956553
W33N,NOBOM,26.150278,78.815278,False,317,26.150278,78.815278
W33N,KKJ,24.803,79.913,False,40,24.803,79.913
W33N,ALGOB,25.325556,82.252222,False,11,25.325555999999995,82.252222
W33N,BBN,25.454208,82.859506,False,82,25.454208,82.859506
W33S,DPN,28.566917,77.093528,False,26,28.566916999999997,77.093528
W33S,ITBAN,27.828611,77.713333,False,302,27.779027499999998,77.7538885
W33S,GURTI,27.729444,77.794444,False,302,27.779027499999998,77.7538885
W33S,AGG,27.157281,77.956553,False,199,27.157281,77.956553
W33S,NOBOM,26.150278,78.815278,False,317,26.150278,78.815278
W33S,KKJ,24.803,79.913,False,40,24.803,79.913
W33S,ALGOB,25.325556,82.252222,False,11,25.325555999999995,82.252222
W33S,BBN,25.454208,82.859506,False,82,25.454208,82.859506
W34,PK,32.240556,75.633056,False,220,32.28208375,75.616528125
W34,BIKUX,32.572778,75.500833,True,220,32.28208375,75.616528125
W34,JJU,32.691667,74.837778,True,390,32.691667,74.837778
W34,MESAR,33.499444,75.232222,False,233,33.499444,75.232222
W34,SNG,34.001944,74.754722,False,49,34.001944,74.754722
W35,DPN,28.566917,77.093528,False,26,28.566916999999997,77.093528
W35,SP,29.999911,77.432008,False,195,29.999911,77.432008
W35,ONOGI,30.4,77.198611,False,343,30.4,77.198611
W35,CHG,30.6675,76.805833,False,111,30.7130555,76.67493025
W35,BNR,31.881667,77.151472,True,355,31.881667,77.151472
W36,CHG,30.6675,76.805833,False,111,30.7130555,76.67493025
W36,IDSUL,30.849722,76.282222,True,111,30.7130555,76.67493025
W36,LAKET,31.116389,75.482222,False,291,31.2075554,75.37905559999999
W36,ANPOL,31.268333,75.310278,False,291,31.2075554,75.37905559999999
W36,AAR,31.728031,74.785911,False,393,31.728031,74.785911
W37,DPN,28.566917,77.093528,False,26,28.566916999999997,77.093528
W37,SSB,28.393333,77.708056,False,287,28.393333,77.708056
W37,PUMOT,28.466667,78.781944,False,188,28.583333666666665,78.86527733333332
W37,BISUR,28.816667,79.031944,True,188,28.583333666666665,78.86527733333332
W37,HW,29.031139,79.473694,False,254,29.031139,79.473694
W38,BPL,23.28275,77.335861,False,184,23.28275,77.335861
W38,NNP,21.081306,79.056056,False,247,21.081306,79.056056
W38,BIBGI,18.001,79.928469,True,344,18.001,79.928469
W38,KM,17.242778,80.14,False,9,17.272569625000003,80.113020875
W38,HIA,17.227806,78.405806,False,41,17.227806,78.405806
W39,DPN,28.566917,77.093528,False,26,28.566916999999997,77.093528
W39,SP,29.999911,77.432008,False,195,29.999911,77.432008
W39,LELAX,32.391389,77.631944,True,88,32.391389,77.631944
W39,LLH,34.084444,77.577222,True,174,34.084444,77.577222
W4,CTG,22.25775,91.827494,False,30,22.257750000000005,91.827494
W4,UBLIN,21.834167,91.896944,True,299,21.8943055,92.07270825
W40,AAE,23.068167,72.629111,False,90,23.068167,72.629111
W40,BODAR,22.605278,74.221389,False,77,22.613981666666664,74.19222233333333
W40,IID,22.710611,75.7795,False,52,22.692499833333333,75.72800933333333
W40,MUBDO,22.820278,76.075556,False,323,22.820278,76.075556
W40,OSEPU,23.153889,76.985278,False,65,23.153889000000003,76.985278
W40,BPL,23.28275,77.335861,False,184,23.28275,77.335861
W40,BOBET,24.008889,78.544444,False,92,24.008889,78.544444
W40,KKJ,24.803,79.913,False,40,24.803,79.913
W40,IGONA,25.966667,80.258333,False,202,26.116759333333334,80.30499066666665
W40,KA,26.416944,80.398306,True,202,26.116759333333334,80.30499066666665
W40,LKN,26.758556,80.894417,False,43,26.758556,80.894417
W41,NGJ,28.101389,81.650833,True,327,28.3445835,81.64291650000001
W41,TULSI,28.111667,82.291667,False,140,28.111667,82.291667
W41,PUTAN,28.144444,83.0,True,48,27.940740666666667,83.0
W41,PHR,28.2,83.981667,True,352,27.99009266666667,83.73148166666667
W41,MANKA,28.007778,84.485278,True,190,27.7615275,84.443611
W41,KTM,27.673611,85.348611,False,95,27.668944399999997,85.37188880000001
W41,HIA,17.227806,78.405806,False,41,17.227806,78.405806
W41,KM,17.242778,80.14,False,9,17.272569625000003,80.113020875
W41,SAPNU,17.836111,81.221667,True,129,17.836111,81.221667
W41,NOLOV,18.256111,81.998333,True,312,18.1631945,81.998333
W41,DORIL,19.425833,84.214444,False,51,19.425833,84.214444
W41,MEPOL,19.6625,84.672778,True,387,19.6625,84.672778
